# {"t_start": 1582792262.207367, "env_id": "HalfCheetah-v2"} 
r,l,t
1436.116454,1000,20491.899731
1392.233195,1000,20503.197467
1448.430016,1000,20596.489185
1471.135268,1000,20610.08938
1448.089373,1000,20623.439301
1422.65853,1000,20720.042383
1421.66428,1000,20731.473918
1462.96609,1000,20813.430456
1428.419413,1000,20824.758318
1505.904537,1000,20929.918606
1398.98408,1000,20941.332699
1487.374362,1000,21033.965398
1471.880977,1000,21045.465699
1412.991385,1000,21151.382802
1433.700473,1000,21162.858747
1384.618765,1000,21253.332252
1443.028327,1000,21264.913396
1417.255742,1000,21369.517322
1389.624002,1000,21382.580431
1415.098615,1000,21475.956157
1456.097354,1000,21487.558362
1456.026605,1000,21588.299261
1478.629285,1000,21602.120375
1468.124182,1000,21697.695836
1359.800692,1000,21708.410976
1409.545735,1000,21793.195989
1458.175393,1000,21806.792295
1421.750665,1000,21907.354585
1426.16836,1000,21918.772594
1432.193244,1000,22012.943372
1410.710418,1000,22024.810387
1461.508728,1000,22149.253246
1375.761049,1000,22160.765653
1464.89183,1000,22243.509507
1438.796937,1000,22255.089126
1493.934764,1000,22350.169763
1423.250021,1000,22361.612376
1461.065271,1000,22454.253277
1471.95751,1000,22465.613702
1505.056117,1000,22569.870291
1490.042398,1000,22581.393322
1469.715836,1000,22663.776048
1466.694813,1000,22674.677761
1384.523768,1000,22763.463913
1440.321558,1000,22777.400696
1433.373824,1000,22874.521363
1456.491997,1000,22886.18956
1440.144996,1000,22897.694546
1431.7548,1000,22984.112034
1475.684633,1000,22997.756436
1490.107493,1000,23087.35643
1493.77306,1000,23099.181546
1405.958782,1000,23181.246558
1494.712222,1000,23192.741829
1478.89477,1000,23288.25363
1518.640294,1000,23299.137149
1505.322943,1000,23393.109248
1501.488876,1000,23404.601913
1423.541688,1000,23510.24849
1473.729599,1000,23522.368917
1474.443557,1000,23614.848752
1451.157028,1000,23626.480701
1430.248135,1000,23728.185507
1468.947651,1000,23741.804786
1376.176197,1000,23835.878709
1491.219898,1000,23847.752343
1485.554364,1000,23933.622824
1503.33659,1000,23947.664221
1377.927476,1000,24047.966788
1451.805141,1000,24059.448299
1505.066678,1000,24152.69405
1531.270576,1000,24165.769435
1477.598418,1000,24259.555738
1497.652587,1000,24271.332554
1460.191484,1000,24353.115521
1551.421052,1000,24364.321508
1488.489172,1000,24459.645698
1475.175837,1000,24471.612774
1473.190349,1000,24550.886606
1447.874938,1000,24562.038528
1416.756399,1000,24659.659564
1514.247216,1000,24673.280727
1473.857248,1000,24791.778694
1468.153788,1000,24803.081986
1471.282037,1000,24890.085354
1512.241308,1000,24903.603633
1512.754586,1000,25003.129836
-345.872803,1000,25014.320156
1466.747698,1000,25101.650915
1476.777701,1000,25114.372532
1518.35118,1000,25128.274837
1495.347682,1000,25229.936845
1478.957411,1000,25241.968389
1492.191294,1000,25323.249115
1498.600165,1000,25334.723304
