Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6
53248,7.96E+01,140.0304518,,2.70E+02,2.70E+02,6.01E+00,6.01E+00,-7.60E+00,-7.60E+00,2.70E+02,2.70E+02,6.01E+00,6.01E+00,,2.41E+02,2.41E+02,5.45E+00,5.45E+00,-7.67E+00,-7.67E+00,2.41E+02,2.41E+02,5.45E+00,5.45E+00,,,
5.53E+04,8.02E+01,139.375324,,2.41E+02,2.41E+02,1.03E+01,1.03E+01,-7.55E+00,-7.55E+00,2.41E+02,2.41E+02,1.03E+01,1.03E+01,,2.41E+02,2.41E+02,7.39E+00,7.39E+00,-7.62E+00,-7.62E+00,2.41E+02,2.41E+02,7.39E+00,7.39E+00,,,
57344,1.00E+02,171.019147,,3.82E+02,3.82E+02,1.54E+01,1.54E+01,-7.61E+00,-7.61E+00,3.82E+02,3.82E+02,1.54E+01,1.54E+01,,2.97E+02,2.97E+02,1.06E+01,1.06E+01,-7.62E+00,-7.62E+00,2.97E+02,2.97E+02,1.06E+01,1.06E+01,,,
5.94E+04,9.85E+01,168.0580984,,2.85E+02,2.85E+02,1.13E+01,1.13E+01,-7.69E+00,-7.69E+00,2.85E+02,2.85E+02,1.13E+01,1.13E+01,,2.92E+02,2.92E+02,1.09E+01,1.09E+01,-7.65E+00,-7.65E+00,2.92E+02,2.92E+02,1.09E+01,1.09E+01,,,
61440,1.18E+02,155.6526881,,2.92E+02,2.92E+02,1.55E+02,1.55E+02,-7.31E+00,-7.31E+00,2.92E+02,2.92E+02,1.55E+02,1.55E+02,,2.92E+02,2.92E+02,6.87E+01,6.87E+01,-7.51E+00,-7.51E+00,2.92E+02,2.92E+02,6.87E+01,6.87E+01,,,
6.35E+04,9.68E+01,133.7742222,,1.81E+02,1.81E+02,2.27E+01,2.27E+01,-7.50E+00,-7.50E+00,1.81E+02,1.81E+02,2.27E+01,2.27E+01,,2.48E+02,2.48E+02,5.03E+01,5.03E+01,-7.51E+00,-7.51E+00,2.48E+02,2.48E+02,5.03E+01,5.03E+01,,,
65536,1.08E+02,115.7574391,,1.89E+02,1.89E+02,1.92E+02,1.92E+02,-7.45E+00,-7.45E+00,1.89E+02,1.89E+02,1.92E+02,1.92E+02,,2.24E+02,2.24E+02,1.07E+02,1.07E+02,-7.48E+00,-7.48E+00,2.24E+02,2.24E+02,1.07E+02,1.07E+02,,,
6.76E+04,1.22E+02,116.1817669,,2.07E+02,2.07E+02,2.29E+02,2.29E+02,-7.65E+00,-7.65E+00,2.07E+02,2.07E+02,2.29E+02,2.29E+02,,2.17E+02,2.17E+02,1.56E+02,1.56E+02,-7.55E+00,-7.55E+00,2.17E+02,2.17E+02,1.56E+02,1.56E+02,,,
69632,1.34E+02,140.2453171,,3.56E+02,3.56E+02,1.09E+02,1.09E+02,-7.91E+00,-7.91E+00,3.56E+02,3.56E+02,1.09E+02,1.09E+02,,2.73E+02,2.73E+02,1.37E+02,1.37E+02,-7.70E+00,-7.70E+00,2.73E+02,2.73E+02,1.37E+02,1.37E+02,,,
7.17E+04,1.60E+02,157.3546616,,3.52E+02,3.52E+02,2.51E+02,2.51E+02,-7.87E+00,-7.87E+00,3.52E+02,3.52E+02,2.51E+02,2.51E+02,,3.04E+02,3.04E+02,1.82E+02,1.82E+02,-7.77E+00,-7.77E+00,3.04E+02,3.04E+02,1.82E+02,1.82E+02,,,
73728,1.69E+02,167.9559748,,3.60E+02,3.60E+02,1.95E+02,1.95E+02,-7.78E+00,-7.78E+00,3.60E+02,3.60E+02,1.95E+02,1.95E+02,,3.27E+02,3.27E+02,1.87E+02,1.87E+02,-7.77E+00,-7.77E+00,3.27E+02,3.27E+02,1.87E+02,1.87E+02,,,
7.58E+04,2.11E+02,190.4811054,,3.65E+02,3.65E+02,4.64E+02,4.64E+02,-7.67E+00,-7.67E+00,3.65E+02,3.65E+02,4.64E+02,4.64E+02,,3.42E+02,3.42E+02,2.98E+02,2.98E+02,-7.73E+00,-7.73E+00,3.42E+02,3.42E+02,2.98E+02,2.98E+02,,,
77824,2.14E+02,199.219652,,4.34E+02,4.34E+02,2.26E+02,2.26E+02,-7.43E+00,-7.43E+00,4.34E+02,4.34E+02,2.26E+02,2.26E+02,,3.79E+02,3.79E+02,2.69E+02,2.69E+02,-7.61E+00,-7.61E+00,3.79E+02,3.79E+02,2.69E+02,2.69E+02,,,
7.99E+04,2.39E+02,215.9505858,,4.19E+02,4.19E+02,4.19E+02,4.19E+02,-7.47E+00,-7.47E+00,4.19E+02,4.19E+02,4.19E+02,4.19E+02,,3.95E+02,3.95E+02,3.29E+02,3.29E+02,-7.55E+00,-7.55E+00,3.95E+02,3.95E+02,3.29E+02,3.29E+02,,,
81920,2.62E+02,233.2840867,,4.01E+02,4.01E+02,4.95E+02,4.95E+02,-7.41E+00,-7.41E+00,4.01E+02,4.01E+02,4.95E+02,4.95E+02,,3.98E+02,3.98E+02,3.96E+02,3.96E+02,-7.50E+00,-7.50E+00,3.98E+02,3.98E+02,3.96E+02,3.96E+02,,,
8.40E+04,2.63E+02,235.9022166,,3.26E+02,3.26E+02,4.74E+02,4.74E+02,-7.33E+00,-7.33E+00,3.26E+02,3.26E+02,4.74E+02,4.74E+02,,3.69E+02,3.69E+02,4.27E+02,4.27E+02,-7.43E+00,-7.43E+00,3.69E+02,3.69E+02,4.27E+02,4.27E+02,,,
86016,2.90E+02,257.6450196,,5.70E+02,5.70E+02,4.28E+02,4.28E+02,-7.32E+00,-7.32E+00,5.70E+02,5.70E+02,4.28E+02,4.28E+02,,4.49E+02,4.49E+02,4.28E+02,4.28E+02,-7.39E+00,-7.39E+00,4.49E+02,4.49E+02,4.28E+02,4.28E+02,,,
8.81E+04,2.99E+02,265.4968477,,4.10E+02,4.10E+02,5.32E+02,5.32E+02,-7.30E+00,-7.30E+00,4.10E+02,4.10E+02,5.32E+02,5.32E+02,,4.34E+02,4.34E+02,4.69E+02,4.69E+02,-7.35E+00,-7.35E+00,4.34E+02,4.34E+02,4.69E+02,4.69E+02,,,
90112,3.98E+02,358.6241242,,1.03E+03,1.03E+03,6.17E+02,6.17E+02,-7.35E+00,-7.35E+00,1.03E+03,1.03E+03,6.17E+02,6.17E+02,,6.73E+02,6.73E+02,5.29E+02,5.29E+02,-7.35E+00,-7.35E+00,6.73E+02,6.73E+02,5.29E+02,5.29E+02,,,
9.22E+04,4.52E+02,434.562694,,1.13E+03,1.13E+03,4.71E+02,4.71E+02,-7.35E+00,-7.35E+00,1.13E+03,1.13E+03,4.71E+02,4.71E+02,,8.57E+02,8.57E+02,5.06E+02,5.06E+02,-7.35E+00,-7.35E+00,8.57E+02,8.57E+02,5.06E+02,5.06E+02,,,
94208,5.00E+02,494.0373582,,1.16E+03,1.16E+03,5.64E+02,5.64E+02,-7.23E+00,-7.23E+00,1.16E+03,1.16E+03,5.64E+02,5.64E+02,,9.80E+02,9.80E+02,5.29E+02,5.29E+02,-7.30E+00,-7.30E+00,9.80E+02,9.80E+02,5.29E+02,5.29E+02,,,
9.63E+04,5.35E+02,537.2802668,,1.20E+03,1.20E+03,5.71E+02,5.71E+02,-7.29E+00,-7.29E+00,1.20E+03,1.20E+03,5.71E+02,5.71E+02,,1.07E+03,1.07E+03,5.46E+02,5.46E+02,-7.30E+00,-7.30E+00,1.07E+03,1.07E+03,5.46E+02,5.46E+02,,,
