Timesteps,ReturnAvg,ReturnStd,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,,,,
106496,8.04E+02,519.0705616,,1.04E+03,1.04E+03,1.30E+03,1.30E+03,5.72E+01,5.72E+01,2.28E+02,2.28E+02,2.12E+02,2.12E+02,,1.03E+03,1.03E+03,1.17E+03,1.17E+03,5.55E+01,5.55E+01,2.24E+02,2.24E+02,2.09E+02,2.09E+02,,,,,,,
1.09E+05,8.09E+02,523.2839157,,1.04E+03,1.04E+03,1.20E+03,1.20E+03,5.77E+01,5.77E+01,2.31E+02,2.31E+02,2.14E+02,2.14E+02,,1.04E+03,1.04E+03,1.18E+03,1.18E+03,5.64E+01,5.64E+01,2.27E+02,2.27E+02,2.11E+02,2.11E+02,,,,,,,
110592,8.15E+02,526.1511825,,1.04E+03,1.04E+03,1.21E+03,1.21E+03,5.92E+01,5.92E+01,2.31E+02,2.31E+02,2.19E+02,2.19E+02,,1.04E+03,1.04E+03,1.19E+03,1.19E+03,5.75E+01,5.75E+01,2.28E+02,2.28E+02,2.14E+02,2.14E+02,,,,,,,
1.13E+05,8.17E+02,527.2033572,,1.04E+03,1.04E+03,1.20E+03,1.20E+03,6.04E+01,6.04E+01,2.31E+02,2.31E+02,2.15E+02,2.15E+02,,1.04E+03,1.04E+03,1.19E+03,1.19E+03,5.86E+01,5.86E+01,2.29E+02,2.29E+02,2.14E+02,2.14E+02,,,,,,,
114688,8.21E+02,531.7409529,,1.05E+03,1.05E+03,1.22E+03,1.22E+03,6.14E+01,6.14E+01,2.31E+02,2.31E+02,2.14E+02,2.14E+02,,1.04E+03,1.04E+03,1.21E+03,1.21E+03,5.98E+01,5.98E+01,2.30E+02,2.30E+02,2.14E+02,2.14E+02,,,,,,,
1.17E+05,8.21E+02,594.9480148,,1.23E+03,1.23E+03,1.21E+03,1.21E+03,6.30E+01,6.30E+01,2.33E+02,2.33E+02,1.79E+01,1.79E+01,,1.12E+03,1.12E+03,1.21E+03,1.21E+03,6.11E+01,6.11E+01,2.31E+02,2.31E+02,1.36E+02,1.36E+02,,,,,,,
118784,8.33E+02,607.1998988,,1.22E+03,1.22E+03,1.20E+03,1.20E+03,6.39E+01,6.39E+01,2.34E+02,2.34E+02,1.28E+02,1.28E+02,,1.16E+03,1.16E+03,1.21E+03,1.21E+03,6.22E+01,6.22E+01,2.32E+02,2.32E+02,1.33E+02,1.33E+02,,,,,,,
1.21E+05,8.64E+02,606.633818,,1.32E+03,1.32E+03,1.20E+03,1.20E+03,6.56E+01,6.56E+01,2.33E+02,2.33E+02,2.10E+02,2.10E+02,,1.22E+03,1.22E+03,1.21E+03,1.21E+03,6.36E+01,6.36E+01,2.32E+02,2.32E+02,1.64E+02,1.64E+02,,,,,,,
122880,8.89E+02,614.4464895,,1.33E+03,1.33E+03,1.25E+03,1.25E+03,6.71E+01,6.71E+01,2.34E+02,2.34E+02,2.04E+02,2.04E+02,,1.26E+03,1.26E+03,1.22E+03,1.22E+03,6.50E+01,6.50E+01,2.33E+02,2.33E+02,1.80E+02,1.80E+02,,,,,,,
1.25E+05,9.07E+02,624.506079,,1.36E+03,1.36E+03,1.25E+03,1.25E+03,6.87E+01,6.87E+01,2.38E+02,2.38E+02,1.99E+02,1.99E+02,,1.30E+03,1.30E+03,1.23E+03,1.23E+03,6.65E+01,6.65E+01,2.35E+02,2.35E+02,1.87E+02,1.87E+02,,,,,,,
